salary,district,code,sex
29048.92,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
41735.04,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
35561.79,LODZKIE,Technicy i inny średni personel,Kobieta
36904.33,LODZKIE,Specjaliści,Mezczyzna
24492.3,LODZKIE,Pracownicy wykonujący prace proste,Mezczyzna
44853.39,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
80590.46,LODZKIE,Technicy i inny średni personel,Kobieta
54145.84,LODZKIE,Specjaliści,Mezczyzna
53745.48,MAZOWIECKIE,Specjaliści,Mezczyzna
51124.93,MAZOWIECKIE,Specjaliści,Mezczyzna
37798.57,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
51832.29,MAZOWIECKIE,Specjaliści,Kobieta
44906.86,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
33622.73,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
45458.96,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
81909.68,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
45047.39,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
56226.21,MAZOWIECKIE,Specjaliści,Mezczyzna
26563.14,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
33718.45,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
26611.81,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
24555.35,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
24338.8,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
22857.71,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Kobieta
25998.77,KUJAWSKO-POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
33029.91,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
26283.07,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
13597.54,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
37746.8,MAZOWIECKIE,Pracownicy biurowi,Kobieta
19579.49,LODZKIE,Specjaliści,Kobieta
20216.82,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
19196.2,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
30219.61,LODZKIE,Technicy i inny średni personel,Mezczyzna
16346.83,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
11954.17,LODZKIE,Pracownicy biurowi,Kobieta
33342.61,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
24528.55,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
27471.14,LODZKIE,Specjaliści,Kobieta
22014.59,LODZKIE,Technicy i inny średni personel,Mezczyzna
18821.47,MAZOWIECKIE,Specjaliści,Kobieta
35332.27,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
25896.88,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
28620.75,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
50625.18,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
30027.06,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
74994.28,LODZKIE,Specjaliści,Kobieta
46847.54,MAZOWIECKIE,Pracownicy biurowi,Kobieta
79897.19,MAZOWIECKIE,Specjaliści,Mezczyzna
52033.7,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
36373.04,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
106017.12,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
72931.14,MAZOWIECKIE,Specjaliści,Kobieta
63604.66,MAZOWIECKIE,Specjaliści,Mezczyzna
86386.49,MAZOWIECKIE,Specjaliści,Kobieta
59678.73,MAZOWIECKIE,Specjaliści,Kobieta
89759.33,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
161382.05,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
53709.73,MAZOWIECKIE,Specjaliści,Kobieta
41008.59,MAZOWIECKIE,Pracownicy biurowi,Mezczyzna
40208.25,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
27089.04,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
22358.46,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
87073.45,LODZKIE,Specjaliści,Kobieta
24949.24,LODZKIE,Specjaliści,Kobieta
19710.1,LODZKIE,Specjaliści,Kobieta
28242.34,LODZKIE,Specjaliści,Mezczyzna
19977.9,LODZKIE,Specjaliści,Kobieta
2246.41,MAZOWIECKIE,Specjaliści,Mezczyzna
9299.57,MAZOWIECKIE,Specjaliści,Kobieta
55211.2,MAZOWIECKIE,Specjaliści,Kobieta
41198.82,MAZOWIECKIE,Specjaliści,Mezczyzna
36020.93,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
23386.31,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
52990.62,MAZOWIECKIE,Specjaliści,Kobieta
48874.23,MAZOWIECKIE,Specjaliści,Kobieta
3528.57,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
16252.35,MAZOWIECKIE,Specjaliści,Mezczyzna
124964.6,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
91975.99,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
41703.75,MAZOWIECKIE,Specjaliści,Mezczyzna
38982.95,MAZOWIECKIE,Pracownicy biurowi,Kobieta
34973.78,MAZOWIECKIE,Specjaliści,Kobieta
36501.57,MAZOWIECKIE,Specjaliści,Kobieta
64181.75,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
56111.88,MAZOWIECKIE,Pracownicy biurowi,Mezczyzna
183187.59,MAZOWIECKIE,Specjaliści,Kobieta
84554.59,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
97598.41,MAZOWIECKIE,Specjaliści,Mezczyzna
80852.79,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
14025.09,MAZOWIECKIE,Pracownicy biurowi,Kobieta
102835.46,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
75741.42,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
93158.2,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
129164.04,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
108066.53,MAZOWIECKIE,Specjaliści,Mezczyzna
73276.59,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
45947.52,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
22970.3,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
263390.74,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
34534.66,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
141453.13,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
49796.59,MAZOWIECKIE,Specjaliści,Kobieta
33189.75,MAZOWIECKIE,Specjaliści,Kobieta
23308.15,MAZOWIECKIE,Specjaliści,Kobieta
22159.68,MAZOWIECKIE,Specjaliści,Mezczyzna
51880.35,KUJAWSKO-POMORSKIE,Pracownicy biurowi,Kobieta
32230.08,KUJAWSKO-POMORSKIE,Pracownicy biurowi,Kobieta
40085.22,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
33511.63,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
41262.92,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
36656.36,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
37774.56,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
45718.16,MAZOWIECKIE,Specjaliści,Kobieta
87977.79,MAZOWIECKIE,Specjaliści,Mezczyzna
143803.44,MAZOWIECKIE,Specjaliści,Mezczyzna
52184.46,MAZOWIECKIE,Pracownicy biurowi,Kobieta
29125.58,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
58292.99,LODZKIE,Technicy i inny średni personel,Mezczyzna
35329.07,LODZKIE,Technicy i inny średni personel,Mezczyzna
49395.4,LODZKIE,Technicy i inny średni personel,Mezczyzna
46505.19,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
14641.52,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
50520.48,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
62456.63,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
48240.08,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
43182.85,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
36633.63,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
51396.14,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
55772.66,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
50104.15,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
37713.21,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
63263.17,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
18972.47,MAZOWIECKIE,Pracownicy biurowi,Kobieta
56337.61,MAZOWIECKIE,Specjaliści,Kobieta
55666.64,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
20183.18,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
18784.18,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
14062.4,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
43166.25,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
47574.02,MAZOWIECKIE,Specjaliści,Mezczyzna
40463.97,MAZOWIECKIE,Specjaliści,Kobieta
32661.01,MAZOWIECKIE,Specjaliści,Mezczyzna
21854.66,MAZOWIECKIE,Specjaliści,Kobieta
77784.19,MAZOWIECKIE,Specjaliści,Kobieta
145889.41,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
78716.04,MAZOWIECKIE,Specjaliści,Mezczyzna
42918.39,MAZOWIECKIE,Specjaliści,Mezczyzna
22100.57,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
40381.96,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
54286.99,MAZOWIECKIE,Specjaliści,Kobieta
35547.05,LODZKIE,Specjaliści,Mezczyzna
33319.14,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
32140.17,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
29824.1,LODZKIE,Pracownicy wykonujący prace proste,Mezczyzna
30089.49,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
23192.07,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
42414.28,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Mezczyzna
36936.36,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
39364.21,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Mezczyzna
36809.21,KUJAWSKO-POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
27082.96,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
36420.63,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
46316.0,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Mezczyzna
31787.57,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
61646.4,MAZOWIECKIE,Specjaliści,Kobieta
37464.23,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
48895.74,MAZOWIECKIE,Specjaliści,Mezczyzna
48100.98,MAZOWIECKIE,Specjaliści,Mezczyzna
51987.26,MAZOWIECKIE,Specjaliści,Mezczyzna
8787.64,MAZOWIECKIE,Specjaliści,Kobieta
30976.61,MAZOWIECKIE,Specjaliści,Kobieta
12781.89,MAZOWIECKIE,Specjaliści,Mezczyzna
25509.49,MAZOWIECKIE,Specjaliści,Kobieta
43472.79,MAZOWIECKIE,Specjaliści,Mezczyzna
33497.77,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
32186.79,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
35950.28,MAZOWIECKIE,Pracownicy biurowi,Kobieta
43383.47,MAZOWIECKIE,Specjaliści,Kobieta
33791.52,MAZOWIECKIE,Pracownicy biurowi,Kobieta
33236.21,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
52461.76,KUJAWSKO-POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
22129.0,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
23586.99,LODZKIE,Specjaliści,Kobieta
46487.86,LODZKIE,Specjaliści,Kobieta
8437.76,MAZOWIECKIE,Specjaliści,Kobieta
65140.74,MAZOWIECKIE,Specjaliści,Kobieta
25312.68,LODZKIE,Specjaliści,Kobieta
37003.29,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
15069.13,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
25661.74,MAZOWIECKIE,Specjaliści,Kobieta
5274.11,MAZOWIECKIE,Specjaliści,Mezczyzna
31996.91,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
8329.56,MAZOWIECKIE,Specjaliści,Mezczyzna
49870.36,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
39397.26,MAZOWIECKIE,Specjaliści,Kobieta
44442.65,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
20132.74,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
27196.19,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
50128.32,LODZKIE,Specjaliści,Kobieta
16761.01,LODZKIE,Technicy i inny średni personel,Kobieta
14503.74,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
63601.37,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
20867.32,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
28442.42,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
24336.19,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
44182.86,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
28372.08,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
4515.25,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
1441.38,MAZOWIECKIE,Specjaliści,Mezczyzna
26537.66,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
9014.12,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
47519.87,LODZKIE,Specjaliści,Kobieta
44674.22,LODZKIE,Specjaliści,Mezczyzna
29292.29,LODZKIE,Specjaliści,Mezczyzna
20869.69,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
25603.71,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
64868.24,LODZKIE,Specjaliści,Mezczyzna
38419.47,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
43822.02,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
32713.99,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
22552.34,LODZKIE,Pracownicy biurowi,Kobieta
23231.18,MAZOWIECKIE,Pracownicy biurowi,Kobieta
45870.48,MAZOWIECKIE,Specjaliści,Mezczyzna
54046.31,MAZOWIECKIE,Specjaliści,Kobieta
22868.01,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Kobieta
21371.55,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
11142.06,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
9667.98,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
28670.25,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Kobieta
23246.3,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
34149.64,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
55488.77,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
31004.88,LODZKIE,Specjaliści,Kobieta
19242.77,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
29297.54,MAZOWIECKIE,Specjaliści,Kobieta
15852.64,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
4268.72,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
30407.88,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
15167.94,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
55636.24,MAZOWIECKIE,Specjaliści,Mezczyzna
54780.37,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
19540.84,MAZOWIECKIE,Specjaliści,Kobieta
30635.54,LODZKIE,Specjaliści,Mezczyzna
40054.02,LODZKIE,Specjaliści,Kobieta
40289.82,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
13130.53,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
19538.13,LODZKIE,Pracownicy biurowi,Kobieta
24038.14,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
30379.25,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
15153.02,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
36208.72,LODZKIE,Specjaliści,Kobieta
59135.87,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
34400.18,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
17552.26,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
49757.88,KUJAWSKO-POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
40909.34,MAZOWIECKIE,Specjaliści,Kobieta
52237.95,MAZOWIECKIE,Specjaliści,Kobieta
20903.88,MAZOWIECKIE,Specjaliści,Kobieta
46335.06,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
16105.24,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
21350.55,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
21929.62,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
16738.07,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
13560.7,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
15770.46,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
18896.88,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
16480.33,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
35342.26,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
38030.65,LODZKIE,Specjaliści,Kobieta
42588.08,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
17121.89,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
28311.88,LODZKIE,Specjaliści,Kobieta
42365.18,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
32593.85,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
5837.23,LODZKIE,Pracownicy wykonujący prace proste,Mezczyzna
25383.03,LODZKIE,Technicy i inny średni personel,Kobieta
18985.59,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
30444.45,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
7717.16,LODZKIE,Specjaliści,Kobieta
25432.95,LODZKIE,Specjaliści,Kobieta
17838.4,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
34108.54,LODZKIE,Specjaliści,Kobieta
44875.85,LODZKIE,Technicy i inny średni personel,Kobieta
38901.47,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
51257.03,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
46714.12,LODZKIE,Specjaliści,Kobieta
32045.11,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
26153.73,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
40002.99,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
7543.77,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
29019.27,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
49449.38,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
27876.02,MAZOWIECKIE,Specjaliści,Mezczyzna
32096.41,MAZOWIECKIE,Specjaliści,Kobieta
19268.76,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
46270.79,MAZOWIECKIE,Specjaliści,Kobieta
39963.18,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
41967.78,MAZOWIECKIE,Specjaliści,Kobieta
6285.28,MAZOWIECKIE,Specjaliści,Kobieta
37804.91,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
28880.61,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
54307.27,MAZOWIECKIE,Specjaliści,Mezczyzna
48079.63,LODZKIE,Specjaliści,Kobieta
24725.9,MAZOWIECKIE,Pracownicy biurowi,Kobieta
32313.41,LODZKIE,Specjaliści,Kobieta
31102.72,LODZKIE,Specjaliści,Mezczyzna
3510.55,LODZKIE,Specjaliści,Kobieta
32225.46,MAZOWIECKIE,Specjaliści,Mezczyzna
20101.61,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
31832.95,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
39306.26,MAZOWIECKIE,Specjaliści,Kobieta
38239.24,MAZOWIECKIE,Specjaliści,Kobieta
36620.19,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
1043.06,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
20972.13,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
36940.19,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
11233.15,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
12742.59,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
22597.48,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Kobieta
25452.99,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
12801.81,MAZOWIECKIE,Specjaliści,Kobieta
20222.96,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
10115.93,MAZOWIECKIE,Specjaliści,Mezczyzna
21533.27,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
38640.9,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
45909.29,MAZOWIECKIE,Specjaliści,Kobieta
49119.65,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
16739.79,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
44448.58,MAZOWIECKIE,Specjaliści,Kobieta
6767.31,MAZOWIECKIE,Specjaliści,Kobieta
16426.88,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
43503.72,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
41742.94,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
39856.62,MAZOWIECKIE,Specjaliści,Mezczyzna
18306.64,MAZOWIECKIE,Specjaliści,Kobieta
34601.59,MAZOWIECKIE,Specjaliści,Kobieta
34132.63,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
23722.91,MAZOWIECKIE,Specjaliści,Kobieta
41661.14,LODZKIE,Specjaliści,Kobieta
38077.12,LODZKIE,Specjaliści,Kobieta
44846.59,MAZOWIECKIE,Specjaliści,Kobieta
2481.17,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
37590.34,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
18816.63,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
45688.84,MAZOWIECKIE,Specjaliści,Kobieta
17830.43,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
34207.34,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
48742.67,MAZOWIECKIE,Specjaliści,Kobieta
33358.42,LODZKIE,Specjaliści,Kobieta
31466.59,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
21872.73,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
27865.61,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
34711.66,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
40653.13,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
46687.5,MAZOWIECKIE,Specjaliści,Mezczyzna
41942.35,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
48443.86,MAZOWIECKIE,Specjaliści,Mezczyzna
14449.73,MAZOWIECKIE,Specjaliści,Mezczyzna
40708.43,MAZOWIECKIE,Specjaliści,Mezczyzna
28196.49,MAZOWIECKIE,Pracownicy biurowi,Kobieta
57608.31,MAZOWIECKIE,Specjaliści,Mezczyzna
40045.68,MAZOWIECKIE,Specjaliści,Mezczyzna
33242.65,MAZOWIECKIE,Specjaliści,Mezczyzna
40630.46,MAZOWIECKIE,Specjaliści,Kobieta
34890.5,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
32738.73,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
20437.75,MAZOWIECKIE,Specjaliści,Kobieta
32534.93,MAZOWIECKIE,Specjaliści,Kobieta
29820.24,MAZOWIECKIE,Specjaliści,Mezczyzna
25337.6,MAZOWIECKIE,Specjaliści,Kobieta
36213.44,MAZOWIECKIE,Specjaliści,Kobieta
29506.63,MAZOWIECKIE,Specjaliści,Kobieta
70058.66,MAZOWIECKIE,Specjaliści,Kobieta
40929.44,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
59152.47,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
50816.52,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
34528.69,LODZKIE,Specjaliści,Kobieta
48044.46,LODZKIE,Specjaliści,Kobieta
40108.76,MAZOWIECKIE,Specjaliści,Kobieta
30596.49,MAZOWIECKIE,Specjaliści,Mezczyzna
8817.86,LODZKIE,Specjaliści,Mezczyzna
51672.46,LODZKIE,Specjaliści,Kobieta
15108.76,LODZKIE,Specjaliści,Kobieta
23909.15,KUJAWSKO-POMORSKIE,Specjaliści,Kobieta
53882.06,MAZOWIECKIE,Specjaliści,Kobieta
42624.52,MAZOWIECKIE,Specjaliści,Kobieta
36733.69,LODZKIE,Specjaliści,Kobieta
36104.3,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
46898.62,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
25116.54,LODZKIE,Technicy i inny średni personel,Mezczyzna
25854.93,LODZKIE,Specjaliści,Kobieta
22612.34,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
23452.58,KUJAWSKO-POMORSKIE,Technicy i inny średni personel,Kobieta
41283.3,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
40835.92,MAZOWIECKIE,Specjaliści,Kobieta
48884.33,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
